handler,itemName,nbtInfo,modId,modRequired,excludedModId,priority,minVersion,maxVersion,forceClassName,itemNotes
gt.recipe.massfab,gregtech:gt.blockmachines:461,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:462,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:463,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:464,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.massfab,gregtech:gt.blockmachines:465,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:471,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:472,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:473,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:474,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:475,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:481,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:482,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:483,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:484,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.replicator,gregtech:gt.blockmachines:485,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:491,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:492,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:493,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:494,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:495,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.brewer,gregtech:gt.blockmachines:14028,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:501,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:502,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:503,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:504,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:505,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fermenter,gregtech:gt.blockmachines:14028,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:511,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:512,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:513,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:514,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:515,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidextractor,gregtech:gt.blockmachines:14031,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:521,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:522,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:523,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:524,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:525,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:14031,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:531,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:532,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:533,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:534,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:535,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:541,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:542,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:543,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:544,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:545,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.chemicalbath,gregtech:gt.blockmachines:14026,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:551,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:552,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:553,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:554,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:555,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.polarizer,gregtech:gt.blockmachines:14027,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:561,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:562,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:563,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:564,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:565,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:14034,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:571,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:572,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:573,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:574,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:575,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:14026,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:581,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:582,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:583,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:584,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:585,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.mixer,gregtech:gt.blockmachines:14033,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:591,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:592,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:593,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:594,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:595,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.laserengraver,gregtech:gt.blockmachines:14021,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.press,gregtech:gt.blockmachines:601,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.press,gregtech:gt.blockmachines:602,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.press,gregtech:gt.blockmachines:603,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.press,gregtech:gt.blockmachines:604,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.press,gregtech:gt.blockmachines:605,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:611,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:612,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:613,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:614,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:615,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.hammer,gregtech:gt.blockmachines:14027,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:621,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:622,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:623,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:624,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:625,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidheater,gregtech:gt.blockmachines:14031,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:631,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:632,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:633,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:634,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.slicer,gregtech:gt.blockmachines:635,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:641,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:642,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:643,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:644,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:645,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.sifter,gregtech:gt.blockmachines:14034,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:651,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:652,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:653,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:654,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:655,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.arcfurnace,gregtech:gt.blockmachines:14029,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:661,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:662,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:663,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:664,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.plasmaarcfurnace,gregtech:gt.blockmachines:665,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.blastfurnace,gregtech:gt.blockmachines:1000,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.blastfurnace,gregtech:gt.blockmachines:14060,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.implosioncompressor,gregtech:gt.blockmachines:1001,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.implosioncompressor,gregtech:gt.blockmachines:14063,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.largeboilerfakefuels,gregtech:gt.blockmachines:1020,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.largeboilerfakefuels,gregtech:gt.blockmachines:1021,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.largeboilerfakefuels,gregtech:gt.blockmachines:1022,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.largeboilerfakefuels,gregtech:gt.blockmachines:1023,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.vacuumfreezer,gregtech:gt.blockmachines:1002,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.vacuumfreezer,gregtech:gt.blockmachines:14040,,gregtech,TRUE,gregapi_post,,,,,
smelting,gregtech:gt.blockmachines:1003,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.dieselgeneratorfuel,gregtech:gt.blockmachines:1110,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.dieselgeneratorfuel,gregtech:gt.blockmachines:1111,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.dieselgeneratorfuel,gregtech:gt.blockmachines:1112,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.gasturbinefuel,gregtech:gt.blockmachines:1115,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.gasturbinefuel,gregtech:gt.blockmachines:1116,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.gasturbinefuel,gregtech:gt.blockmachines:1117,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.smallnaquadahreactor,gregtech:gt.blockmachines:1190,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.largenaquadahreactor,gregtech:gt.blockmachines:1191,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fluidnaquadahreactor,gregtech:gt.blockmachines:1192,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.hugenaquadahreactor,gregtech:gt.blockmachines:1188,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.extrahugenaquadahreactor,gregtech:gt.blockmachines:1189,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.magicfuels,gregtech:gt.blockmachines:1123,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.magicfuels,gregtech:gt.blockmachines:1124,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.magicfuels,gregtech:gt.blockmachines:1125,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fusionreactor,gregtech:gt.blockmachines:1193,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fusionreactor,gregtech:gt.blockmachines:1194,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fusionreactor,gregtech:gt.blockmachines:1195,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fusionreactor,gregtech:gt.blockmachines:12107,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fusionreactor,gregtech:gt.blockmachines:12108,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.plasmageneratorfuels,gregtech:gt.blockmachines:1196,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.plasmageneratorfuels,gregtech:gt.blockmachines:1197,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.plasmageneratorfuels,gregtech:gt.blockmachines:1198,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.distillationtower,gregtech:gt.blockmachines:1126,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.distillationtower,gregtech:gt.blockmachines:14062,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.gasturbinefuel,gregtech:gt.blockmachines:1151,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.plasmageneratorfuels,gregtech:gt.blockmachines:1153,,gregtech,TRUE,gregapi_post,-10,,,,
gt.recipe.pyro,gregtech:gt.blockmachines:1159,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.craker,gregtech:gt.blockmachines:1160,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.craker,gregtech:gt.blockmachines:14075,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.fakeAssemblylineProcess,gregtech:gt.blockmachines:1170,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.dieselgeneratorfuel,gregtech:gt.blockmachines:1171,,gregtech,TRUE,gregapi_post,-5,,,,
gt.recipe.extremedieselgeneratorfuel,gregtech:gt.blockmachines:2105,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:1180,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:1181,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:1182,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:1183,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:1184,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.circuitassembler,gregtech:gt.blockmachines:14022,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.largechemicalreactor,gregtech:gt.blockmachines:1169,,gregtech,TRUE,gregapi_post,,,,,
gt.recipe.plasmageneratorfuels,gregtech:gt.blockmachines:10752,,dreamcraft,TRUE,,,,,,
gt.recipe.plasmageneratorfuels,gregtech:gt.blockmachines:10753,,dreamcraft,TRUE,,,,,,
gt.recipe.alloysmelter,gregtech:gt.blockmachines:10760,,dreamcraft,TRUE,,,,,,
gt.recipe.alloysmelter,gregtech:gt.blockmachines:10761,,dreamcraft,TRUE,,,,,,
gt.recipe.alloysmelter,gregtech:gt.blockmachines:10762,,dreamcraft,TRUE,,,,,,
gt.recipe.alloysmelter,gregtech:gt.blockmachines:10763,,dreamcraft,TRUE,,,,,,
gt.recipe.alloysmelter,gregtech:gt.blockmachines:10764,,dreamcraft,TRUE,,,,,,
gt.recipe.alloysmelter,gregtech:gt.blockmachines:10765,,dreamcraft,TRUE,,,,,,
gt.recipe.alloysmelter,gregtech:gt.blockmachines:10766,,dreamcraft,TRUE,,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:10770,,dreamcraft,TRUE,,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:10771,,dreamcraft,TRUE,,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:10772,,dreamcraft,TRUE,,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:10773,,dreamcraft,TRUE,,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:10774,,dreamcraft,TRUE,,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:10775,,dreamcraft,TRUE,,,,,,
gt.recipe.uuamplifier,gregtech:gt.blockmachines:10776,,dreamcraft,TRUE,,,,,,
gt.recipe.assembler,gregtech:gt.blockmachines:10780,,dreamcraft,TRUE,,,,,,
gt.recipe.assembler,gregtech:gt.blockmachines:10781,,dreamcraft,TRUE,,,,,,
gt.recipe.assembler,gregtech:gt.blockmachines:10782,,dreamcraft,TRUE,,,,,,
gt.recipe.assembler,gregtech:gt.blockmachines:10783,,dreamcraft,TRUE,,,,,,
gt.recipe.assembler,gregtech:gt.blockmachines:10784,,dreamcraft,TRUE,,,,,,
gt.recipe.assembler,gregtech:gt.blockmachines:10785,,dreamcraft,TRUE,,,,,,
gt.recipe.assembler,gregtech:gt.blockmachines:10786,,dreamcraft,TRUE,,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:10790,,dreamcraft,TRUE,,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:10791,,dreamcraft,TRUE,,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:10792,,dreamcraft,TRUE,,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:10793,,dreamcraft,TRUE,,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:10794,,dreamcraft,TRUE,,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:10795,,dreamcraft,TRUE,,,,,,
gt.recipe.autoclave,gregtech:gt.blockmachines:10796,,dreamcraft,TRUE,,,,,,
gt.recipe.metalbender,gregtech:gt.blockmachines:10800,,dreamcraft,TRUE,,,,,,
gt.recipe.metalbender,gregtech:gt.blockmachines:10801,,dreamcraft,TRUE,,,,,,
gt.recipe.metalbender,gregtech:gt.blockmachines:10802,,dreamcraft,TRUE,,,,,,
gt.recipe.metalbender,gregtech:gt.blockmachines:10803,,dreamcraft,TRUE,,,,,,
gt.recipe.metalbender,gregtech:gt.blockmachines:10804,,dreamcraft,TRUE,,,,,,
gt.recipe.metalbender,gregtech:gt.blockmachines:10805,,dreamcraft,TRUE,,,,,,
gt.recipe.metalbender,gregtech:gt.blockmachines:10806,,dreamcraft,TRUE,,,,,,
gt.recipe.compressor,gregtech:gt.blockmachines:10810,,dreamcraft,TRUE,,,,,,
gt.recipe.compressor,gregtech:gt.blockmachines:10811,,dreamcraft,TRUE,,,,,,
gt.recipe.compressor,gregtech:gt.blockmachines:10812,,dreamcraft,TRUE,,,,,,
gt.recipe.compressor,gregtech:gt.blockmachines:10813,,dreamcraft,TRUE,,,,,,
gt.recipe.compressor,gregtech:gt.blockmachines:10814,,dreamcraft,TRUE,,,,,,
gt.recipe.compressor,gregtech:gt.blockmachines:10815,,dreamcraft,TRUE,,,,,,
gt.recipe.compressor,gregtech:gt.blockmachines:10816,,dreamcraft,TRUE,,,,,,
gt.recipe.cuttingsaw,gregtech:gt.blockmachines:10820,,dreamcraft,TRUE,,,,,,
gt.recipe.cuttingsaw,gregtech:gt.blockmachines:10821,,dreamcraft,TRUE,,,,,,
gt.recipe.cuttingsaw,gregtech:gt.blockmachines:10822,,dreamcraft,TRUE,,,,,,
gt.recipe.cuttingsaw,gregtech:gt.blockmachines:10823,,dreamcraft,TRUE,,,,,,
gt.recipe.cuttingsaw,gregtech:gt.blockmachines:10824,,dreamcraft,TRUE,,,,,,
gt.recipe.cuttingsaw,gregtech:gt.blockmachines:10825,,dreamcraft,TRUE,,,,,,
gt.recipe.cuttingsaw,gregtech:gt.blockmachines:10826,,dreamcraft,TRUE,,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:10830,,dreamcraft,TRUE,,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:10831,,dreamcraft,TRUE,,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:10832,,dreamcraft,TRUE,,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:10833,,dreamcraft,TRUE,,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:10834,,dreamcraft,TRUE,,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:10835,,dreamcraft,TRUE,,,,,,
gt.recipe.distillery,gregtech:gt.blockmachines:10836,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10840,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10841,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10842,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10843,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10844,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10845,,dreamcraft,TRUE,,,,,,
smelting,gregtech:gt.blockmachines:10846,,dreamcraft,TRUE,,,,,,
gt.recipe.electrolyzer,gregtech:gt.blockmachines:10850,,dreamcraft,TRUE,,,,,,
gt.recipe.electrolyzer,gregtech:gt.blockmachines:10851,,dreamcraft,TRUE,,,,,,
gt.recipe.electrolyzer,gregtech:gt.blockmachines:10852,,dreamcraft,TRUE,,,,,,
gt.recipe.electrolyzer,gregtech:gt.blockmachines:10853,,dreamcraft,TRUE,,,,,,
gt.recipe.electrolyzer,gregtech:gt.blockmachines:10854,,dreamcraft,TRUE,,,,,,
gt.recipe.electrolyzer,gregtech:gt.blockmachines:10855,,dreamcraft,TRUE,,,,,,
gt.recipe.electrolyzer,gregtech:gt.blockmachines:10856,,dreamcraft,TRUE,,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:10860,,dreamcraft,TRUE,,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:10861,,dreamcraft,TRUE,,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:10862,,dreamcraft,TRUE,,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:10863,,dreamcraft,TRUE,,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:10864,,dreamcraft,TRUE,,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:10865,,dreamcraft,TRUE,,,,,,
gt.recipe.electromagneticseparator,gregtech:gt.blockmachines:10866,,dreamcraft,TRUE,,,,,,
gt.recipe.extractor,gregtech:gt.blockmachines:10870,,dreamcraft,TRUE,,,,,,
gt.recipe.extractor,gregtech:gt.blockmachines:10871,,dreamcraft,TRUE,,,,,,
gt.recipe.extractor,gregtech:gt.blockmachines:10872,,dreamcraft,TRUE,,,,,,
gt.recipe.extractor,gregtech:gt.blockmachines:10873,,dreamcraft,TRUE,,,,,,
gt.recipe.extractor,gregtech:gt.blockmachines:10874,,dreamcraft,TRUE,,,,,,
gt.recipe.extractor,gregtech:gt.blockmachines:10875,,dreamcraft,TRUE,,,,,,
gt.recipe.extractor,gregtech:gt.blockmachines:10876,,dreamcraft,TRUE,,,,,,
gt.recipe.extruder,gregtech:gt.blockmachines:10880,,dreamcraft,TRUE,,,,,,
gt.recipe.extruder,gregtech:gt.blockmachines:10881,,dreamcraft,TRUE,,,,,,
gt.recipe.extruder,gregtech:gt.blockmachines:10882,,dreamcraft,TRUE,,,,,,
gt.recipe.extruder,gregtech:gt.blockmachines:10883,,dreamcraft,TRUE,,,,,,
gt.recipe.extruder,gregtech:gt.blockmachines:10884,,dreamcraft,TRUE,,,,,,
gt.recipe.extruder,gregtech:gt.blockmachines:10885,,dreamcraft,TRUE,,,,,,
gt.recipe.extruder,gregtech:gt.blockmachines:10886,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:10890,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:10891,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:10892,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:10893,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:10894,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:10895,,dreamcraft,TRUE,,,,,,
gt.recipe.fluidsolidifier,gregtech:gt.blockmachines:10896,,dreamcraft,TRUE,,,,,,
gt.recipe.press,gregtech:gt.blockmachines:10900,,dreamcraft,TRUE,,,,,,
gt.recipe.press,gregtech:gt.blockmachines:10901,,dreamcraft,TRUE,,,,,,
gt.recipe.press,gregtech:gt.blockmachines:10902,,dreamcraft,TRUE,,,,,,
